id,buyerName,lenderName,recordingDate,saleValue,isCorporate,loanAmount
9741826,KPH PARTNERS LLC,ANCHOR LOANS LP,2024-10-25,1025000,True,1206275
9736988,90006 SNH LLC,LOGAN FINANCE CORPORATION,2024-10-25,630000,True,472500
9697601,TULE RIVER HOMEBUYER EARNED EQUITY AGENCY,PANORAMA MORTGAGE GROUP LLC,2024-10-25,854000,True,838531
9751316,AMP PROPERTIES LIC,LOAN STORE INC,2024-10-24,1120000,True,896000
9747357,STECK SUNSET 26 LLC,BANK OF AMERICA NA,2024-10-24,5145000,True,2500000
9740693,DREAMERS INVESTMENTS LLC,CENTER STREET LNDG VIII SPE LL,2024-10-24,586000,True,600000
9719596,THERAPEUTIC PLAY FOUNDATION INC,KAUAI SONG LLC,2024-10-24,1210000,True,786500
9709142,EWA HOLDINGS LLC,HL3 SIERRA LLC,2024-10-24,930000,True,837000
9698521,DMORCITO LLC,LIMA ONE CAPITAL LLC,2024-10-24,590000,True,525000
9698518,DMORCITO LLC,LIMA ONE CAPITAL LLC,2024-10-24,590000,True,525000
9739368,3929 BRIGHTON STREET LLC,SPREO CAPITAL MANAGER LLC,2024-10-23,610000,True,790500
9733677,MF REAL ESTATE INVESTMENT LLC,CHURCHILL FUNDING I LLC,2024-10-23,1658000,True,1984000
9729137,1857 WORKMAN LLC,KIAVI FUNDING INC,2024-10-23,617500,True,555300
9718750,FIDELITY MANAGEMENT & CONSTRUCTION INC,ALAN R DAVIDSON TRUST,2024-10-23,452000,True,385000
9709368,KRAMERWOOD PROPERTIES LLC,CV3 FINANCIAL SERVICES LLC,2024-10-23,2000000,True,1360000
9709367,KRAMERWOOD PROPERTIES LLC,CV3 FINANCIAL SERVICES LLC,2024-10-23,2150000,True,1499000
9709365,KRAMERWOOD PROPERTIES LLC,CV3 FINANCIAL SERVICES LLC,2024-10-23,1900000,True,1272000
9699475,I BUY UGLY HOMES INC,IRON BRIDGE MORTGAGE FUND LLC,2024-10-23,450000,True,405000
9740433,RONUS INC,KIAVI FUNDING INC,2024-10-22,845000,True,760500
9718889,FVR GROUP TWELVE LLC,HL3 SIERRA LLC,2024-10-22,1420000,True,1275000
9715037,AMI CAPITAL LLC,QUANTA FINANCE INC,2024-10-22,1350000,True,1930500
9737720,SV HOMES LLC,KIAVI FUNDING INC,2024-10-21,1000000,True,1142400
9719009,6516 W 82ND ST LLC,CHAMPIONS FUNDING LLC,2024-10-21,1205000,True,900000
9711172,1515 BLAKE LLC,SPREO CAPITAL MANAGER LLC,2024-10-21,900000,True,1672000
9711171,1515 BLAKE LLC,SPREO CAPITAL MANAGER LLC,2024-10-21,900000,True,1672000
9700647,OCEAN DEVELOPMENT INC,TOM J THOMAS CHARITABLE REMAIN,2024-10-21,460000,True,824000
9698723,MAW GLOBAL CORP,BENCH EQUITY LLC,2024-10-21,490000,True,392000
9724465,SHERIDAN ONE LLC,SPREO CAPITAL MANAGER LLC,2024-10-18,675000,True,888000
9717466,ARRIVI FLIP LLC,CENTER STREET LNDG VIII SPE LL,2024-10-18,1875000,True,2006370
9711131,GSI INVESTMENT LLC,DEEPHAVEN MORTGAGE LLC,2024-10-18,1250000,True,1000000
9711033,REGINA FALLER LLC,PNC BANK NATIONAL ASSOCIATION,2024-10-18,3600000,True,2250000
9709335,3159 IVY LLC,GENESIS CAPITAL LLC,2024-10-18,900000,True,919000
9724116,DLUCKY INC,LAMB DEVELOPMENT LLC,2024-10-17,535000,True,360000
9719138,4J ST THERESA LLC,ARCHWEST FUNDING LLC,2024-10-17,1270000,True,1016000
9717224,FOCUS INVESTMENT LLC,KIAVI FUNDING INC,2024-10-17,1130000,True,910000
9697482,EWA CAPITAL LLC,HL3 SIERRA LLC,2024-10-17,290000,True,361000
9735653,OCEAN DEVELOPMENT INC,TOM J THOMAS LIVING TRUST,2024-10-16,455000,True,1000000
9731304,CATERRA PROPERTY 1 LLC,SPREO CAPITAL MANAGER LLC,2024-10-16,650000,True,843400
9725412,AGILE TRANSFORMATION GROUP LLC,KIAVI FUNDING INC,2024-10-16,705000,True,742400
9721115,RECHAR ENTERPRISES LLC,KIAVI FUNDING INC,2024-10-16,515000,True,626200
9709735,EQUITY OPPORTUNITIES LLC,SCHAEFER FIN'L SERVICES INC,2024-10-16,1550000,True,300000
9705768,ONWARD CAPITAL LLC,GENESIS CAPITAL LLC,2024-10-16,1040000,True,884000
9740166,B & B LEGACY LLC,KIAVI FUNDING INC,2024-10-15,1100000,True,1245500
9737470,VISTA PROPERTY LLC,LENDINGONE LLC,2024-10-15,1450000,True,1551500
9743454,IHOMES 26 LLC,BANK OF AMERICA NA,2024-10-11,2595000,True,1673750
9741168,2440MV LLC,ARIXA ENHANCED INCOME FUND LP,2024-10-11,1900000,True,3600000
9721158,BYE BYE HOUSE INC,CENTER STREET LNDG VIII SPE LL,2024-10-11,515000,True,632833
9718705,LOYAL LENDING,REAL PROP FUNDING GROUP LLC,2024-10-11,576500,True,500000
9716828,2215 WELLESLEY HOLDINGS LLC,ORANGE LAND INVESTMENTS LLC,2024-10-11,2500000,True,1750000
9712841,ESAAM LIMITED CORP,ANCHOR LOANS LP,2024-10-11,1710000,True,1902735
9712349,MALKKOT LLC,EAST WEST BANK,2024-10-11,1049000,True,600000
9710431,DI NALLI CONSULTING LLC,COLORADO FEDERAL SAVINGS BANK,2024-10-11,1595000,True,2210000
9718497,DOUBLE EAGLE INVESTMENTS LLC,STIFEL BANK AND TRUST,2024-10-10,1400000,True,980000
9710670,ALDAMA ACQUISITIONS LLC,ROBERT DACQUISTO IRA ACCOUNT I,2024-10-10,950000,True,750000
9698061,5 STAR DISCOUNT HOMES LLC,ARIXA ENHANCED INCOME FUND LP,2024-10-10,555000,True,1200000
9697900,GOLDEN RULE LENDING LLC,GOLDEN RULE LENDING LLC,2024-10-10,35000,True,5000
9699024,MILLENIAL INVESTMENTS LLC,KIAVI FUNDING INC,2024-09-30,660000,True,594000
9719225,TLP 1 LLC,GENESIS CAPITAL LLC,2024-09-27,1585000,True,1668602
9713660,NEW BEGINNINGS VENTURES LLC,HL3 SIERRA LLC,2024-09-27,970000,True,962500
9709092,2200 BALSAM LLC,BANK OF AMERICA NA,2024-09-27,2000000,True,1300000
9701862,CDY SOLAR ENERGY INVESTMENTS LLC,ASTIN CARR & CO,2024-09-27,450000,True,406000
9701135,SP 1018 79TH LLC,ARCHWEST FUNDING LLC,2024-09-27,650000,True,520000
9698783,CALIFORNIA SOLD INC,DIAZ WILLIAM,2024-09-27,400000,True,400000
9697913,OCEAN DEVELOPMENT INC,PARRIS STEVEN,2024-09-27,555000,True,800000
9729364,LOS HERMANOS VENTURES LLC,KIAVI FUNDING INC,2024-09-26,435000,True,618100
9710706,UWR CAPITAL PARTNERS LLC,DEEPHAVEN MORTGAGE LLC,2024-09-26,2030000,True,1500000
9706841,MURRMAN LLC,ANCHOR LOANS LP,2024-09-26,2050000,True,2250000
9705720,DAOL SDR LLC,EAST WEST BANK,2024-09-26,3500000,True,1950000
9705719,DAOL SDR LLC,EAST WEST BANK,2024-09-26,3500000,True,1950000
9705717,DAOL SDR LLC,EAST WEST BANK,2024-09-26,3500000,True,1950000
9705716,DAOL SDR LLC,EAST WEST BANK,2024-09-26,3500000,True,1950000
9705714,DAOL SDR LLC,EAST WEST BANK,2024-09-26,3500000,True,1950000
9705713,DAOL SDR LLC,EAST WEST BANK,2024-09-26,3500000,True,1950000
9705712,DAOL SDR LLC,EAST WEST BANK,2024-09-26,3500000,True,1950000
9705711,DAOL SDR LLC,EAST WEST BANK,2024-09-26,3500000,True,1950000
9705710,DAOL SDR LLC,EAST WEST BANK,2024-09-26,3500000,True,1950000
9699163,L & E FLIPS LLC,DIVERSIFIED INCOME STRATEGY FU,2024-09-26,435000,True,348000
9737604,LOUD LTD,KIAVI FUNDING INC,2024-09-25,750000,True,927300
9718522,7833 DENROCK LLC,ARIXA ENHANCED INCOME FUND LP,2024-09-25,1380000,True,1173000
9711550,DUNN DEVELOPMENT II LLC,ARCHWEST FUNDING LLC,2024-09-25,660000,True,1820700
9705448,SPK ENTERPRISES LLC,LONE OAK FUND LLC,2024-09-25,1200000,True,2630000
9705447,SPK ENTERPRISES LLC,LONE OAK FUND LLC,2024-09-25,1200000,True,2630000
9705446,SPK ENTERPRISES LLC,LONE OAK FUND LLC,2024-09-25,1200000,True,2630000
9705445,SPK ENTERPRISES LLC,LONE OAK FUND LLC,2024-09-25,1200000,True,2630000
9705444,SPK ENTERPRISES LLC,LONE OAK FUND LLC,2024-09-25,1200000,True,2630000
9705443,SPK ENTERPRISES LLC,LONE OAK FUND LLC,2024-09-25,1200000,True,2630000
9705405,RAZD 14 INC,TRILION CAPITAL FUND LLC,2024-09-25,700000,True,557000
9704804,DUNROY GROUP LLC,COMMERCE BANK,2024-09-25,2000000,True,1250000
9697853,TELOS PROPERTIES INC,LA PROPERTY,2024-09-25,820000,True,2000000
9712051,NELA VALUE FUND I INC,KIAVI FUNDING INC,2024-09-24,1300000,True,1419900
9699496,LYONZDEN INVESTMENTS INC,ORCHARD FUNDING,2024-09-24,575000,True,594450
9751614,3A PARC LLC,SPREO CAPITAL MANAGER LLC,2024-09-23,2200000,True,2560000
9743333,MOON REI LLC,COREVEST AMERICAN FIN LNDR LLC,2024-09-23,2450000,True,2656150
9739500,RUFUSS II INC,ANCHOR LOANS LP,2024-09-23,650000,True,425000
9734712,HOME INVESTMENTS LOS ANGELES LLC,EAST STREET CAPITAL CA LLC,2024-09-23,660000,True,610232
9698051,LUMIER LLC,RGE ENTERPRISES INC,2024-09-23,480000,True,432000
9740732,REDUXN INVESTMENTS LLC,MARSHALL REDDICK MTG FUND LLC,2024-09-20,815000,True,762500
9738990,HAYWORTH AVE 1568 S LLC,PARTNERS CAP SOL REIT I LLC,2024-09-20,1650000,True,2400000
9723940,G & F PROPERTY INVESTMENTS INC,NCL EAGLEPOINT INVESTMENTS LLC,2024-09-20,571500,True,300000
9732436,KSLEE INC,F&A SERVICES INC,2024-10-09,850000,True,600000
9705466,AREA OBJECTIVE CA LLC,CONVENTUS LLC,2024-10-09,2000000,True,2422400
9703845,MR REHAB INC,KIAVI FUNDING INC,2024-10-09,1075000,True,1021200
9700836,GOLDEN STREET INVESTMENTS,REYNOLDS FAMILY TRUST,2024-10-09,850000,True,645000
9700835,GOLDEN STREET INVESTMENTS,REYNOLDS FAMILY TRUST,2024-10-09,850000,True,645000
9734542,OCEAN DEVELOPMENT INC,FORGE TRUST CO,2024-10-08,525000,True,700000
9711334,FPG ECHO PARK PROPERTY LLC,JPMORGAN CHASE BANK NA,2024-10-08,2400000,True,1645000
9706438,160 S CITRUS LLC,MORGAN STANLEY PVT BANK NA,2024-10-08,1838500,True,1378687
9704516,SOCAL INNOVATIVE GROUP LLC,INVESTORS FIRST CHOICE,2024-10-08,1750000,True,1560000
9704149,2536 MEDLOW HOLDING LLC,QUANTA FINANCE INC,2024-10-08,1150000,True,1536850
9725090,L & A FINANCIAL GROUP LLC,VONTIVE INC,2024-10-07,400000,True,463356
9733604,OCEAN DEVELOPMENT INC,WHITE FENCE FARMS LLC,2024-10-04,575000,True,650000
9715412,COKO CLUB LLC,ORCHARD FUNDING,2024-10-04,320000,True,346230
9705682,GOOD MOOD STUDIO INC,KIAVI FUNDING INC,2024-10-04,619000,True,525900
9698277,LYONZDEN INVESTMENTS,ORCHARD FUNDING,2024-10-04,502000,True,513000
9712708,3923 REVERE AVE LLC,RCN CAPITAL LLC,2024-10-03,1275000,True,1647500
9705134,PERSEPOLIS PARTNERS LLC,VISTA POINT MORTGAGE LLC,2024-10-03,1148500,True,918666
9705133,PERSEPOLIS PARTNERS LLC,VISTA POINT MORTGAGE LLC,2024-10-03,1165000,True,660000
9705132,PERSEPOLIS PARTNERS LLC,VISTA POINT MORTGAGE LLC,2024-10-03,1148500,True,918666
9701192,DS & CO INC,KIAVI FUNDING INC,2024-10-03,485000,True,564600
9710664,VIZCA LLC,WOJTASZEK DAVID,2024-10-02,1695000,True,1271250
9705323,GI PROPERTY 91 LLC,INFINITY BANK,2024-10-02,1150000,True,805000
9742597,5200 ST ANDREWS OWNER LLC,LOAN FUNDER LLC,2024-10-01,485000,True,561500
9706357,MDP1 LLC,ARIXA ENHANCED INCOME FUND LP,2024-10-01,1900000,True,1330000
9702895,HOUSUP LLC,C & W INVESTMENT GROUP LLC,2024-10-01,1600000,True,1200000
9698773,CRESPO HOLDINGS CO LLC,ORCHARD FUNDING,2024-10-01,400000,True,450000
9698592,MS83 INVESTMENTS LLC,GENESIS CAPITAL LLC,2024-10-01,475000,True,409500
9748298,441 N CLIFFWOOD LLC,BMO BANK NA,2024-09-30,11600000,True,6960000
9735100,217 N PARK VIEW LLC,ANCHOR LOANS LP,2024-09-30,1150000,True,862500
9719717,AV REAL ESTATE DEVELOPMENT LLC,CV3 FINANCIAL SERVICES LLC,2024-09-30,1255000,True,1420466
9716434,EWA CAPITAL LLC,HL3 SIERRA LLC,2024-09-30,850000,True,840000
9705694,DEASO HOLDINGS LLC,EQUITY TRUST CO,2024-09-20,1620000,True,1200000
9705235,CORONA SANCTUARY LLC,LOAN FUNDER LLC,2024-09-20,1075000,True,1253500
9703914,MOIYO PROPERTIES LLC,GENESIS CAPITAL LLC,2024-09-20,1610000,True,1687500
9703458,859 MANSFIELD LLC,ARIXA ENHANCED INCOME FUND LP,2024-09-20,1550000,True,2250000
9698027,RHERRERA AND THE KIDS LLC,KIAVI FUNDING INC,2024-09-20,465000,True,518800
9742392,1306 W MARTIN LUTHER KING JR BLVD LLC,AMERITRUST MTG CORPORATION,2024-09-19,850000,True,680000
9739139,WOLFPAK INVESTMENTS INC,ANA P RODRIGUEZ MARITAL TRUST,2024-09-19,430000,True,395000
9730980,FG HOMES LLC,QUANTA FINANCE INC,2024-09-19,925000,True,936250
9730978,FG HOMES LLC,QUANTA FINANCE INC,2024-09-19,925000,True,936250
9725401,WEST COAST HOME BUYERS AJ LLC,RFLF 4 LLC,2024-09-19,735000,True,709750
9725224,CHIMAY ENTERPRISES LLC,ANCHOR LOANS LP,2024-09-19,850000,True,978243
9710351,EVERRISE PROPERTY STRATEGIES LLC,KIAVI FUNDING INC,2024-09-19,380000,True,442100
9703836,UNCHARTED HOMES LLC,LOAN FUNDER LLC,2024-09-19,1305000,True,1365000
9739359,5933 COMEY LLC,ANCHOR LOANS LP,2024-09-18,950000,True,760000
9714110,TLP1 LLC,KIAVI FUNDING INC,2024-09-18,1350000,True,1250000
9712697,FAIR HOME BUYERS LLC,GENESIS CAPITAL LLC,2024-09-18,1176000,True,1481150
9710091,RUAH PROPERTIES LLC,GENESIS CAPITAL LLC,2024-09-18,625000,True,562500
9707452,DANNY REYES INVESTMENTS LLC,LUXURY MORTGAGE CORP,2024-09-18,1340000,True,938000
9704217,CHIMAY ENTERPRISES LLC,ANCHOR LOANS LP,2024-09-18,724000,True,916958
9697788,777 APARTMENT MANAGEMENT LLC,CONVENTUS LLC,2024-09-18,1200000,True,893250
9711151,SANTA MESA LEGACY CREATIONS LLC,KIAVI FUNDING INC,2024-09-17,425000,True,401200
9709479,DU INVESTMENT FUND I LLC,FARSHADFAR DANNY,2024-09-17,1750000,True,1100000
9708229,1644 GOLDEN GATE LLC,GENESIS CAPITAL LLC,2024-09-17,1050000,True,1494000
9704404,HM HOMES INC,COREVEST AMERICAN FIN LNDR LLC,2024-09-17,730000,True,1052500
9704403,GIBSON HOUSE LLC,VISTA POINT MORTGAGE LLC,2024-09-17,630000,True,782556
9701897,UNDERDOG AMERICA LLC,RTSK PARTNERS LLC,2024-09-17,1175000,True,744250
9748193,DELLANIMA LLC,WELLS FARGO BANK NA,2024-09-16,3780000,True,2986200
9725162,AXOS PROPERTIES INCORPORATED,KIAVI FUNDING INC,2024-09-16,400000,True,487500
9720878,MD SELECT PORTFOLIO LLC,COREVEST AMERICAN FIN LNDR LLC,2024-09-16,915000,True,990000
9708221,RECR8 INC,CENTER STREET LNDG VIII SPE LL,2024-09-16,950000,True,1087500
9707001,VINCULUM MUSIC LLC,ARIXA CAPITAL ADVISORS LLC,2024-09-16,2750000,True,2375000
9698981,NEIGHBORHOOD HOME OFFER LLC,KIAVI FUNDING INC,2024-09-16,620000,True,644600
9743446,MANDEVILLE OASIS PARTNERS LLC,GENESIS CAPITAL LLC,2024-09-13,4900000,True,3920000
9742166,NEXT STEP LLC,JEWEL NEVADA LLC,2024-09-13,935000,True,900000
9739515,GI PROPERTY 96 LLC,INFINITY BANK,2024-09-13,925000,True,647500
9738459,ABN ACQUISITIONS LLC,KIAVI FUNDING INC,2024-09-13,662000,True,812600
9728105,JEK EQUITY & INVESTMENTS LLC,KIAVI FUNDING INC,2024-09-13,520000,True,589200
9712733,VAHAN SARKISSIAN INC,AIAA HOME HOLDINGS LLC,2024-09-13,1020000,True,600000
9710554,APEX AVENUE LLC,CITY NATIONAL BANK,2024-09-13,1220000,True,793000
9707490,AMI CAPITAL LLC,QUANTA FINANCE INC,2024-09-13,875000,True,1049625
9697498,WRT INVESTMENTS INC,ANCHOR LOANS LP,2024-09-13,500000,True,520000
9693816,CRESPO HOLDINGS CO LLC,ORCHARD FUNDING,2024-09-13,558000,True,574200
9737946,HAVERSTOCK RD LLC,ANCHOR LOANS LP,2024-09-12,679000,True,1115775
9718971,8029 EL MANOR AVE LLC,DCB INVESTMENTS LLC,2024-09-12,1850000,True,750000
9709011,LA21X LLC,ARIXA ENHANCED INCOME FUND LP,2024-09-12,2400000,True,2860000
9708166,MR REHAB INC,LEGACY LENDING LLC,2024-09-12,800000,True,720000
9699609,CHAHAL SHAH ESTATE LLC,E MORTGAGE CAPITAL INC,2024-09-12,1425000,True,926250
9740641,EIFFEL INVESTMENT LLC,GENERAL MORTGAGE CAPITAL CORP,2024-09-11,850000,True,595000
9740189,LUCERNE LIVING LLC,MELWANI SHERRY,2024-09-11,950000,True,150000
9710838,DAVIS PROPERTY DEVELOPEMNT LLC,KIAVI FUNDING INC,2024-09-11,665000,True,719700
9708839,10436 CHEVIOT LLC,LOAN FUNDER LLC,2024-09-11,2500000,True,2660000
9718717,DOUBLE EAGLE INVESTMENTS LLC,STIFEL BANK AND TRUST,2024-09-10,1000000,True,750000
9708585,MAD CAPITAL LLC,GENESIS CAPITAL LLC,2024-09-10,975000,True,877500
9697671,APENCO LLC,DAVID AND ROBIN BERGER INTER V,2024-09-10,350000,True,300000
9732477,SSHT REAL ESTATE LLC,3STEPS LIMITED,2024-09-09,670000,True,420000
9725706,OCEAN DEVELOPMENT INC,FORGE TRUST CO,2024-09-09,765000,True,600000
9709667,EWA CAPITAL LLC,HL3 SIERRA LLC,2024-09-09,849500,True,906200
9733556,48TH PLACE LLC,EMPORIUM TPO LLC,2024-09-06,725000,True,580000
9718884,FIRST SKY PROPERTIES LLC,LOAN FUNDER LLC,2024-09-06,1550000,True,1565955
9712038,TESORO JOY LLC,KIAVI FUNDING INC,2024-09-06,625000,True,749600
9708624,2370 KELTON AVE LLC,LOAN FUNDER LLC,2024-09-06,1300000,True,1755000
9705915,HACKNEY DIAMONDS LLC,BANK OF AMERICA NA,2024-09-06,2908000,True,2326400
9700357,RHERRERA AND THE KIDS LLC,KIAVI FUNDING INC,2024-09-06,510000,True,536200
9751403,BONGA BEAR LLC,CITIBANK NA,2024-09-05,1235000,True,976270
9747255,BM CAPITAL LLC,JPMORGAN CHASE BANK NA,2024-09-05,12751000,True,7000000
9743253,5308 VICTORIA HOLDING LLC,QUANTA FINANCE INC,2024-09-05,780000,True,1012563
9743252,FG HOMES LLC,QUANTA FINANCE INC,2024-09-05,677500,True,775875
9736234,1677 HARVARD LLC,GEORGE GERONSIN DEFINED BENEFI,2024-09-05,1550000,True,900000
9719532,AMI CAPITAL LLC,QUANTA FINANCE INC,2024-09-05,750000,True,802500
9706798,PICKLEBALLERS SOCIAL INC,RM ENTERPRISES LLC,2024-09-05,1035000,True,825000
9697446,KING CAPSULE CORP INC,KIAVI FUNDING INC,2024-09-05,500000,True,599900
9742062,UPFRONT HOME BUYERS LLC,ROBERT E MOEHLMAN TRUST,2024-09-04,575000,True,605000
9737436,ELYSIAN INNOVATIONS LLC,KIAVI FUNDING INC,2024-09-04,895000,True,1016000
9735656,AVRO PROPERTIES LLC,KIAVI FUNDING INC,2024-09-04,1200000,True,1072500
9721802,JEK EQUITY & INVESTMENTS LLC,KIAVI FUNDING INC,2024-09-04,770000,True,807500
9713001,KYLEB ESTATES LLC,KIAVI FUNDING INC,2024-09-04,995000,True,1031300
9711681,FIFTY-THREE CASE LLC,KIAVI FUNDING INC,2024-09-04,925000,True,952700
9700633,LAJOMA CORPORATION,ANCHOR LOANS LP,2024-09-03,460000,True,414000
9739292,MOPANE INVESTMENTS LLC,LENDINGONE LLC,2024-08-30,760000,True,570000
9731969,TULE RIVER HOMEBUYER EARNED EQUITY AGENCY,PANORAMA MORTGAGE GROUP LLC,2024-08-30,1200000,True,1159950
9718472,LA21G LLC,GENESIS CAPITAL LLC,2024-08-30,1430000,True,2373386
9713191,PERFECT DESIGN PRO LLC,CA TD INVESTMENTS INC,2024-08-30,1400000,True,1000000
9706781,SUNLAND HILLS LLC,HELAINA PROPERTIES LLC,2024-08-30,1950000,True,204841
9702635,4989 VINCENT LLC,KIAVI FUNDING INC,2024-08-30,1215000,True,1387400
9704416,4541 MELBOURNE LLC,ARIXA ENHANCED INCOME FUND LP,2024-08-29,1215000,True,2150000
9736543,GI PROPERTY 97 LLC,CONVENTUS LLC,2024-08-28,915000,True,1091160
9715939,EWA CAPITAL LLC,HL3 SIERRA LLC,2024-08-28,830000,True,848500
9711632,NOBLE SHELTER LLC,GENESIS CAPITAL LLC,2024-08-28,950000,True,1050000
9705976,BLT PROPERTIES SGV LLC,ANCHOR LOANS LP,2024-08-28,1670000,True,1693340
9699932,MS83 INVESTMENTS LLC,GENESIS CAPITAL LLC,2024-08-28,510000,True,459000
9744070,OCEAN DEVELOPMENT INC,MARK J CASTELLANET IRA,2024-08-27,620000,True,720000
9709509,LA21X LLC,ARIXA ENHANCED INCOME FUND LP,2024-08-27,1925000,True,2688000
9704373,OCCIDENTAL RENTALS LLC,GREENBOX LOANS INC,2024-08-27,2100000,True,1400000
9701359,VILLAS REAL ESTATE LLC,LOAN FUNDER LLC,2024-08-27,620000,True,609500
9742149,WISE INVESTMENTS LLC,REAL PROP FUNDING GROUP LLC,2024-08-26,740000,True,945000
9710298,EWA CAPITAL LLC,HL3 SIERRA LLC,2024-08-26,960000,True,1064000
9742783,OIKOS REAL ESTATE,KIAVI FUNDING INC,2024-08-23,645000,True,657900
9742767,HARBOR HOMES LLC,INVESTORS CHOICE,2024-08-23,755000,True,697000
9708275,BELS DESIGN LLC,JAZZ REINSURANCE COMPANY,2024-08-23,980000,True,958900
9701036,DUNN DEVELOPMENT II LLC,CENTER STREET LNDG VIII SPE LL,2024-08-23,579500,True,1257000
9739413,DIN DOH MO LA1 LLC,CONVENTUS LLC,2024-08-22,802500,True,641680
9708211,S & A SOLUTIONS LLC,CENTER STREET LNDG VIII SPE LL,2024-08-22,1320000,True,1373580
9751647,3A PARC LLC,SPREO CAPITAL MANAGER LLC,2024-08-21,2175500,True,2515000
9739405,ERIC LOWELL JAMES ANTHONY LLC,JPMORGAN CHASE BANK NA,2024-08-21,4300000,True,1950000
9732658,GI PROPERTY 87 LLC,ANCHOR LOANS LP,2024-08-21,900000,True,540000
9713367,3613 INGLEWOOD LLC,GENESIS CAPITAL LLC,2024-08-21,1700000,True,1360000
9711102,2355 GLOVER LLC,SPREO CAPITAL MANAGER LLC,2024-08-21,900000,True,1604000
9710352,RUAH PROPERTIES LLC,TWIN CAPITAL INCOME FUND LLC,2024-08-21,675000,True,520000
9708627,LA21X LLC,ARIXA ENHANCED INCOME FUND LP,2024-08-21,1650000,True,2300000
9707063,345 S HUDSON AVE LLC,JPMORGAN CHASE BANK NA,2024-08-21,21000000,True,14700000
9732034,MOPANE INVESTMENTS LLC,LENDINGONE LLC,2024-08-20,650000,True,520000
9709662,2671 ANCHOR AVE LLC,ANCHOR LOANS LP,2024-08-20,2500000,True,2000000
9704181,LOS TILOS LLC,CENTER STREET LNDG VIII SPE LL,2024-08-20,2295000,True,2460750
9709348,HORIZON HOMES LLC,CENTER STREET LNDG VIII SPE LL,2024-08-19,825000,True,952500
9707659,TWO LOLETA LLC,LEGACY LENDING LLC,2024-08-19,992000,True,1143200
9699359,SOMLO HOLDINGS LLC,CENTER STREET LNDG VIII SPE LL,2024-08-19,485000,True,656500
9733819,DOS NOCHES INVESTMENTS LLC,POWER EXPRESS MORTGAGE BANKERS,2024-08-16,2003500,True,1302000
9716625,WOLFPAK INVESTMENTS INC,ZEOLLA MARBLE COMPANY INC,2024-08-16,1200000,True,1000000
9699822,LA DESIGNER HOMES LLC,TALIMAR INCOME FUND I LLC,2024-08-16,632000,True,663125
9697926,RHEMA 12 LLC,KIAVI FUNDING INC,2024-08-16,440000,True,552700
9746836,NAVY ESTATE GROUP LLC,JPMORGAN CHASE BANK NA,2024-08-15,5145000,True,4116000
9743777,ALEXIS RE HOLDINGS INC,TISHERMAN FAMILY TRUST,2024-08-15,975000,True,750000
9731820,2536 W 5TH LLC,NEW WAVE LENDING GROUP INC,2024-08-15,900000,True,585000
9710236,KAHAL CHASIDIM SHEARIS YAAKOV,ABLE INVESTMENT SERVICES LLC,2024-08-15,1900000,True,1235000
9708809,LA21X LLC,ARIXA CAPITAL ADVISORS LLC,2024-08-15,2150000,True,2750000
9708035,SOCIETE DE DEVELOPPEMENT IMMOBILIER SDI LLC,KIAVI FUNDING INC,2024-08-15,1000000,True,1150000
9707242,NELA VALUE FUND I INC,KIAVI FUNDING INC,2024-08-15,1750000,True,1688900
9700666,HARVARD APTS LLC,FINANCIAL PARTNERS CU,2024-08-15,1100000,True,825000
9737039,CASA COMMON LLC,KIAVI FUNDING INC,2024-08-14,800000,True,794900
9718923,4161 SUNNYSIDE LLC,GHANNADI JAMAL,2024-08-14,1295000,True,1500000
9712417,GREEN MONARCH INVESTMENT CORP,VELARDE FAMILY TRUST,2024-08-14,1035000,True,725000
9708736,KEYSTONE CAPITAL PARTNERS LLC,QUANTA FINANCE INC,2024-08-14,1900000,True,2010000
9706994,ACE NIGHTINGALE LLC,D & A INTERNATIONAL INVESTMENT,2024-08-14,21000000,True,9700000
9699376,OCEAN DEVELOPMENT INC,GLADIEUX KEITH,2024-08-14,570000,True,500000
9699028,1531E92NDST LLC,HOMEXPRESS MORTGAGE CORP,2024-08-14,1140000,True,855000
9740228,GI PROPERTY 90 LLC,CONVENTUS LLC,2024-08-13,1135000,True,1349501
9736606,ALEXIS RE HOLDINGS INC,APEX PROCESS SYSTEMS PROFIT SH,2024-08-13,1110000,True,1230000
9724222,PERCY ST LLC,FINANCIAL PARTNERS CU,2024-08-13,2500000,True,1560000
9710930,DT ENTERPRISES LLC,CENTER STREET LNDG VIII SPE LL,2024-08-13,845000,True,815850
9707811,PROPERTIES4YOU LLC,GENESIS CAPITAL LLC,2024-08-13,890000,True,801000
9706997,BRIARWOOD DEVELOPMENTS LLC,KIAVI FUNDING INC,2024-08-13,1675000,True,1999900
9706954,SOCAL INNOVATIVE GROUP LLC,PARK PLACE FINANCE LLC,2024-08-13,1980000,True,1890000
9698487,SOCAL CONSTRUCTION GROUP INC,M & A ENTERPRISE LLC,2024-08-13,535000,True,535000
9738016,COIN ARK W 18TH ST LLC,US BANK NATIONAL ASSOCIATION,2024-08-12,3275000,True,1680000
9720874,FVR GROUP ONE LLC,LOAN FUNDER LLC,2024-08-12,920000,True,927500
9711333,FAT INVESTMENTS LLC,ANCHOR LOANS LP,2024-08-12,1850000,True,2206480
